157.382	396.888	1047.892	83.082	361.443	1056.335	197.955	335.053	863.568	101.160	264.913	857.375	105.994	361.126	664.927	329.327	408.956	148.742	-37.233	192.093	142.366	-45.093	231.599	353.153	233.920	395.717	331.200	331.098	396.664	791.279	271.494	416.367	767.735	364.195	531.885	536.325	291.156	581.441	494.076	235.795	689.504	337.031	188.376	669.039	360.984	-17.779	195.033	810.415	2.748	259.027	770.489	-146.993	234.506	570.618	-143.362	320.625	533.085	-191.037	456.328	408.862	-149.130	470.342	436.733
157.747	396.889	1048.309	83.717	361.503	1056.703	198.228	335.524	863.440	101.469	265.291	857.341	106.282	361.425	664.818	329.666	409.204	148.757	-36.650	192.074	142.490	-44.330	231.704	352.856	234.260	396.030	331.000	331.382	397.159	791.178	271.711	416.724	767.611	364.573	532.448	536.309	291.289	581.591	493.867	235.780	689.457	336.874	188.401	668.839	360.776	-17.374	195.339	810.321	3.104	259.278	770.225	-146.354	234.424	570.407	-142.608	320.501	532.881	-190.145	456.132	408.553	-148.230	470.049	436.397
158.199	396.876	1048.470	84.372	361.531	1057.000	198.431	335.974	863.283	101.925	265.722	857.282	106.189	363.661	664.968	329.963	409.533	148.712	-36.174	191.997	142.452	-43.515	231.763	352.467	234.632	396.351	330.991	331.681	397.613	790.888	271.976	417.088	767.503	364.878	532.995	536.335	291.444	581.706	493.738	235.753	689.332	336.645	188.360	668.499	360.436	-17.027	195.620	810.157	3.473	259.580	770.021	-145.784	234.350	570.043	-141.934	320.279	532.684	-189.273	455.979	408.148	-147.246	469.794	435.981
158.883	396.925	1048.677	85.180	361.695	1057.315	198.677	336.450	863.205	102.325	266.107	857.216	106.655	364.061	665.091	330.311	409.734	148.548	-35.639	191.956	142.601	-42.764	231.850	352.067	234.989	396.614	330.970	331.909	398.025	790.681	272.157	417.414	767.210	365.193	533.495	536.366	291.577	581.776	493.425	235.802	689.293	336.521	188.388	668.263	360.213	-16.640	195.915	810.113	3.804	259.861	769.937	-145.153	234.182	569.692	-141.429	319.950	532.300	-188.403	455.786	407.760	-146.241	469.487	435.672
159.439	396.910	1048.889	85.514	361.485	1057.549	198.999	336.915	863.307	102.712	266.513	857.138	107.019	364.382	664.846	330.614	410.035	148.475	-35.047	191.961	142.482	-41.974	231.935	351.840	235.294	396.916	330.956	332.219	398.469	790.393	272.439	417.756	766.881	365.474	534.008	536.287	291.764	581.921	493.204	235.838	689.121	336.201	188.331	667.885	359.878	-16.247	196.201	810.052	4.165	260.145	769.838	-144.599	234.039	569.511	-140.588	319.710	531.844	-187.489	455.565	407.493	-145.352	469.212	435.340
159.994	396.868	1049.095	86.051	361.368	1057.772	199.214	337.349	863.229	103.075	266.909	857.062	107.180	364.515	664.527	330.921	410.291	148.368	-34.462	191.958	142.406	-41.250	231.999	351.614	235.687	397.196	330.839	332.440	398.913	790.316	272.592	418.063	766.453	365.915	534.545	536.318	291.933	582.064	493.070	235.950	689.057	336.038	188.501	667.680	359.613	-15.924	196.438	809.984	4.501	260.386	769.753	-144.025	233.857	569.316	-139.794	319.526	531.453	-186.618	455.300	407.224	-144.508	468.892	435.058
160.338	396.792	1049.691	86.711	361.422	1058.052	199.453	337.780	863.212	103.387	267.288	857.026	107.845	362.996	663.986	331.112	410.538	148.160	-34.000	191.896	142.336	-40.571	232.097	351.398	236.026	397.477	330.856	332.722	399.313	790.150	272.862	418.417	766.300	366.240	535.104	536.229	292.143	582.319	492.798	236.032	688.936	335.840	188.585	667.391	359.282	-15.620	196.709	809.932	4.758	260.732	769.501	-143.395	233.756	568.946	-139.117	319.219	531.038	-185.749	454.947	406.830	-143.685	468.589	434.763
161.156	396.919	1049.659	87.439	361.518	1058.444	199.664	338.172	863.227	103.706	267.696	856.978	108.135	363.296	663.938	331.334	410.696	148.088	-33.560	191.878	142.245	-39.883	232.198	351.178	236.397	397.760	330.740	332.960	399.743	789.886	273.160	418.786	766.069	366.547	535.592	536.170	292.378	582.427	492.707	236.140	688.809	335.697	188.677	667.079	358.959	-15.237	196.957	809.854	5.203	261.059	769.352	-142.849	233.634	568.717	-138.476	318.948	530.633	-184.954	454.737	406.520	-142.599	468.347	434.163
161.675	396.880	1050.020	87.923	361.422	1058.702	199.941	338.581	863.253	104.052	268.111	856.927	108.450	363.558	663.874	331.508	410.981	147.837	-33.022	191.860	142.156	-39.186	232.301	350.955	236.701	397.986	330.710	333.277	400.175	789.797	273.388	419.104	765.857	366.944	536.084	536.323	292.603	582.566	492.628	236.174	688.702	335.485	188.763	666.769	358.587	-14.911	197.316	809.642	5.568	261.348	769.276	-142.268	233.456	568.460	-137.795	318.734	530.419	-184.173	454.494	406.001	-141.784	467.936	433.908
162.288	396.823	1050.197	88.475	361.346	1059.041	200.183	338.973	863.244	104.339	268.482	856.894	108.107	365.776	663.533	331.731	411.214	147.729	-32.472	191.828	142.345	-38.481	232.406	350.729	237.038	398.255	330.704	333.534	400.580	789.623	273.660	419.489	765.731	367.248	536.620	536.243	292.816	582.676	492.518	236.250	688.553	335.241	188.754	666.340	358.179	-14.604	197.645	809.378	5.883	261.557	769.145	-141.681	233.214	567.951	-137.140	318.489	530.184	-183.309	454.273	405.544	-140.900	467.518	433.352
